Starting IMP on DIP on 2 using SAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.49776191464398'
(3, 352, 352) (3, 352, 352) torch.Size([1, 32, 352, 352])
Starting optimization with optimizer 'SAM'
Output directory: data/denoising/Set14/mask/2/pat/14_0.2
Pruning Iteration: 1/14
1.1.1.weight         | nonzeros =   12800 /   12800             (100.00%) | total_pruned =       0 | shape = torch.Size([16, 32, 5, 5])
1.7.4.bias           | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
2.weight             | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
2.bias               | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
3.1.weight           | nonzeros =    1159 /    4608             ( 25.15%) | total_pruned =    3449 | shape = torch.Size([16, 32, 3, 3])
3.1.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
4.weight             | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
4.bias               | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
6.1.weight           | nonzeros =      28 /      48             ( 58.33%) | total_pruned =      20 | shape = torch.Size([3, 16, 1, 1])
6.1.bias             | nonzeros =       2 /       3             ( 66.67%) | total_pruned =       1 | shape = torch.Size([3])
alive: 258278, pruned : 2750589, total: 3008867, Compression rate :      11.65x  ( 91.42% pruned)
Initial PSNR of output image is:  10.588459580373112
epoch:  0 loss:  0.09279515594244003 PSNR:  10.588459580373112
epoch:  1000 loss:  0.010491343215107918 PSNR:  26.298479386354163
epoch:  2000 loss:  0.008931206539273262 PSNR:  27.49458008957695
epoch:  3000 loss:  0.008300110697746277 PSNR:  27.136607273812654
epoch:  4000 loss:  0.008022024296224117 PSNR:  26.76396133716817
epoch:  5000 loss:  0.0078220060095191 PSNR:  26.386882964904466
epoch:  6000 loss:  0.007542589213699102 PSNR:  26.25474189505709
epoch:  7000 loss:  0.007438399828970432 PSNR:  25.991168119316967
epoch:  8000 loss:  0.007381135132163763 PSNR:  25.775454038850647
epoch:  9000 loss:  0.007315962575376034 PSNR:  25.6901644131041
epoch:  10000 loss:  0.007196906954050064 PSNR:  25.778958954392643
epoch:  11000 loss:  0.007204628549516201 PSNR:  25.83538116946354
epoch:  12000 loss:  0.0070990631356835365 PSNR:  25.593716721517467
epoch:  13000 loss:  0.007066821213811636 PSNR:  25.63436466950828
epoch:  14000 loss:  0.0070502301678061485 PSNR:  25.50098298673976
epoch:  15000 loss:  0.00705964770168066 PSNR:  25.460554393841935
epoch:  16000 loss:  0.006986420601606369 PSNR:  25.627978596022093
epoch:  17000 loss:  0.006942360661923885 PSNR:  25.665585280343684
epoch:  18000 loss:  0.00699662184342742 PSNR:  25.567396815444248
epoch:  19000 loss:  0.006841615773737431 PSNR:  25.582433051958382
epoch:  20000 loss:  0.006857246160507202 PSNR:  25.477464065760735
epoch:  21000 loss:  0.0068528479896485806 PSNR:  25.51270834060317
epoch:  22000 loss:  0.0068166498094797134 PSNR:  25.542277631038548
epoch:  23000 loss:  0.006855723913758993 PSNR:  25.36219951266802
epoch:  24000 loss:  0.0068146600387990475 PSNR:  25.3430267424028
epoch:  25000 loss:  0.006799330469220877 PSNR:  25.34423009245485
epoch:  26000 loss:  0.006799771450459957 PSNR:  25.274049549640463
epoch:  27000 loss:  0.006766947917640209 PSNR:  25.44117988535296
epoch:  28000 loss:  0.0068132407031953335 PSNR:  25.415504973167682
epoch:  29000 loss:  0.0067369332537055016 PSNR:  25.379952869465676
epoch:  30000 loss:  0.006709111854434013 PSNR:  25.36144256748617
epoch:  31000 loss:  0.006728739943355322 PSNR:  25.385281108898326
epoch:  32000 loss:  0.006714874412864447 PSNR:  25.45304172856957
epoch:  33000 loss:  0.0067179277539253235 PSNR:  25.444572054854046
epoch:  34000 loss:  0.00672028586268425 PSNR:  25.394322421666775
epoch:  35000 loss:  0.006710149347782135 PSNR:  25.269699694663693
epoch:  36000 loss:  0.00672784773632884 PSNR:  25.428035672135533
epoch:  37000 loss:  0.006664792075753212 PSNR:  25.357782385621146
epoch:  38000 loss:  0.006697393953800201 PSNR:  25.328261056306882
epoch:  39000 loss:  0.006692614406347275 PSNR:  25.26468428744557
Pruning Iteration: 13/14
Pruning with threshold : 0.09472395032644272
1.1.1.weight         | nonzeros =    2017 /   12800             ( 15.76%) | total_pruned =   10783 | shape = torch.Size([16, 32, 5, 5])
1.1.1.bias           | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.2.weight           | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
1.2.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.4.1.weight         | nonzeros =     893 /    6400             ( 13.95%) | total_pruned =    5507 | shape = torch.Size([16, 16, 5, 5])
1.4.1.bias           | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.5.weight           | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
1.5.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.7.1.1.1.weight     | nonzeros =    1441 /   12800             ( 11.26%) | total_pruned =   11359 | shape = torch.Size([32, 16, 5, 5])
1.7.1.1.1.bias       | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.2.weight       | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
1.7.1.2.bias         | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.4.1.weight     | nonzeros =    2122 /   25600             (  8.29%) | total_pruned =   23478 | shape = torch.Size([32, 32, 5, 5])
1.7.1.4.1.bias       | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.5.weight       | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
1.7.1.5.bias         | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.7.1.1.1.weight | nonzeros =    3197 /   51200             (  6.24%) | total_pruned =   48003 | shape = torch.Size([64, 32, 5, 5])
1.7.1.7.1.1.1.bias   | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.2.weight   | nonzeros =      62 /      64             ( 96.88%) | total_pruned =       2 | shape = torch.Size([64])
1.7.1.7.1.2.bias     | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.4.1.weight | nonzeros =    5327 /  102400             (  5.20%) | total_pruned =   97073 | shape = torch.Size([64, 64, 5, 5])
1.7.1.7.1.4.1.bias   | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.5.weight   | nonzeros =      63 /      64             ( 98.44%) | total_pruned =       1 | shape = torch.Size([64])
1.7.1.7.1.5.bias     | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.7.1.1.1.weight | nonzeros =    8188 /  204800             (  4.00%) | total_pruned =  196612 | shape = torch.Size([128, 64, 5, 5])
1.7.1.7.1.7.1.1.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.2.weight | nonzeros =     125 /     128             ( 97.66%) | total_pruned =       3 | shape = torch.Size([128])
1.7.1.7.1.7.1.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.4.1.weight | nonzeros =   14284 /  409600             (  3.49%) | total_pruned =  395316 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.4.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.5.weight | nonzeros =     127 /     128             ( 99.22%) | total_pruned =       1 | shape = torch.Size([128])
1.7.1.7.1.7.1.5.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.1.1.weight | nonzeros =   15024 /  409600             (  3.67%) | total_pruned =  394576 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.1.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.2.weight | nonzeros =     106 /     128             ( 82.81%) | total_pruned =      22 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.4.1.weight | nonzeros =   12449 /  409600             (  3.04%) | total_pruned =  397151 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.4.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.5.weight | nonzeros =      62 /     128             ( 48.44%) | total_pruned =      66 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.5.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.1.1.weight | nonzeros =    3848 /  409600             (  0.94%) | total_pruned =  405752 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.7.1.1.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.2.weight | nonzeros =      26 /     128             ( 20.31%) | total_pruned =     102 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.4.1.weight | nonzeros =   10437 /  409600             (  2.55%) | total_pruned =  399163 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.7.1.4.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.5.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.5.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.2.weight | nonzeros =     106 /     128             ( 82.81%) | total_pruned =      22 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.3.1.weight | nonzeros =   29482 /  147456             ( 19.99%) | total_pruned =  117974 | shape = torch.Size([128, 128, 3, 3])
1.7.1.7.1.7.1.7.1.7.3.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.4.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.4.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.2.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.3.1.weight | nonzeros =   38266 /  147456             ( 25.95%) | total_pruned =  109190 | shape = torch.Size([128, 128, 3, 3])
1.7.1.7.1.7.1.7.3.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.4.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.4.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.2.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.2.bias   | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.3.1.weight | nonzeros =   36467 /  147456             ( 24.73%) | total_pruned =  110989 | shape = torch.Size([128, 128, 3, 3])
1.7.1.7.1.7.3.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.4.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.4.bias   | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.2.weight     | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.2.bias       | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.3.1.weight   | nonzeros =   16373 /   73728             ( 22.21%) | total_pruned =   57355 | shape = torch.Size([64, 128, 3, 3])
1.7.1.7.3.1.bias     | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.4.weight     | nonzeros =      64 /      64             (100.00%) | total_pruned =       0 | shape = torch.Size([64])
1.7.1.7.4.bias       | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.2.weight         | nonzeros =      64 /      64             (100.00%) | total_pruned =       0 | shape = torch.Size([64])
1.7.2.bias           | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.3.1.weight       | nonzeros =    3933 /   18432             ( 21.34%) | total_pruned =   14499 | shape = torch.Size([32, 64, 3, 3])
1.7.3.1.bias         | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.4.weight         | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
1.7.4.bias           | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
2.weight             | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
2.bias               | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
3.1.weight           | nonzeros =     968 /    4608             ( 21.01%) | total_pruned =    3640 | shape = torch.Size([16, 32, 3, 3])
3.1.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
4.weight             | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
4.bias               | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
6.1.weight           | nonzeros =      27 /      48             ( 56.25%) | total_pruned =      21 | shape = torch.Size([3, 16, 1, 1])
6.1.bias             | nonzeros =       2 /       3             ( 66.67%) | total_pruned =       1 | shape = torch.Size([3])
alive: 206622, pruned : 2802245, total: 3008867, Compression rate :      14.56x  ( 93.13% pruned)
Initial PSNR of output image is:  10.578447621175457
epoch:  0 loss:  0.09310164302587509 PSNR:  10.578447621175457
epoch:  1000 loss:  0.010389341972768307 PSNR:  26.28096001318235
epoch:  2000 loss:  0.008988047018647194 PSNR:  27.2985839274686
epoch:  3000 loss:  0.008595927618443966 PSNR:  26.795025901205825
epoch:  4000 loss:  0.008342921733856201 PSNR:  26.23779017381424
epoch:  5000 loss:  0.008086061105132103 PSNR:  26.50673925778925
epoch:  6000 loss:  0.007864696905016899 PSNR:  26.312283977781927
epoch:  7000 loss:  0.007723872549831867 PSNR:  26.39053920900527
epoch:  8000 loss:  0.007724745199084282 PSNR:  25.879461241279213
epoch:  9000 loss:  0.00775980344042182 PSNR:  26.072502488756374
epoch:  10000 loss:  0.007537339814007282 PSNR:  26.174882349224625
epoch:  11000 loss:  0.007532946765422821 PSNR:  26.107845103866673
epoch:  12000 loss:  0.0074660456739366055 PSNR:  25.832169310292596
epoch:  13000 loss:  0.0074467286467552185 PSNR:  25.749428507726563
epoch:  14000 loss:  0.007434960454702377 PSNR:  25.743086618570526
epoch:  15000 loss:  0.007360350340604782 PSNR:  25.832638736651358
epoch:  16000 loss:  0.007294614799320698 PSNR:  25.961264405943517
epoch:  17000 loss:  0.007306107319891453 PSNR:  25.950322217262404
epoch:  18000 loss:  0.0072445981204509735 PSNR:  25.962870197425318
